Index,Task,EDD_Lmax,EDD_time,ERD_Lmax,ERD_time,Schrage_Lmax,Schrage_time,PreemptSchrage_Lmax,PreemptSchrage_time,Construction_Lmax,Construction_time,Carlier_Lmax,Carlier_time,LB,is_opt_EDD,avgE_EDD,avgE_ERD,avgE_Schrage,avgE_Construction,avgE_Carlier
785,data/100_Independent0785,4062,0.007642000000000000,4154,0.007305,3004,0.02614400000000000,2977,0.022682,2977,0.6211620000000000,2977,0.15781,2977,0,36.45%,39.54%,0.91%,0.00%,0.00%
786,data/100_Independent0786,4585,0.007833,4465,0.007111,3273,0.010557,3265,0.022811,3265,0.6181150000000000,3265,0.51214,3265,0,40.43%,36.75%,0.25%,0.00%,0.00%
787,data/100_Independent0787,4214,0.008511,4024,0.007796,2734,0.01100000000000000,2692,0.023408,2692,0.6367710000000000,2692,0.59595,2692,0,56.54%,49.48%,1.56%,0.00%,0.00%
788,data/100_Independent0788,4364,0.007458,4423,0.007287,3295,0.010869,3248,0.022910,3248,0.61607,3248,0.47964,3248,0,34.36%,36.18%,1.45%,0.00%,0.00%
789,data/100_Independent0789,4560,0.007799,4469,0.007268,3439,0.010650,3375,0.022370,3375,0.64308,3375,0.60159,3375,0,35.11%,32.41%,1.90%,0.00%,0.00%
790,data/100_Independent0790,3854,0.007171,4355,0.007181,3297,0.011107,3283,0.023085,3283,0.6149850000000000,3283,0.58932,3283,0,17.39%,32.65%,0.43%,0.00%,0.00%
791,data/100_Independent0791,3802,0.007300000000000000,4988,0.007341,3628,0.010256,3604,0.02241900000000000,3604,0.62192,3604,0.5940520000000000,3604,0,5.49%,38.40%,0.67%,0.00%,0.00%
792,data/100_Independent0792,3961,0.007531,4604,0.007652,3499,0.010915,3435,0.022658,3435,0.61890,3435,0.1110710000000000,3435,0,15.31%,34.03%,1.86%,0.00%,0.00%
793,data/100_Independent0793,3614,0.00727,4701,0.007257,3283,0.010702,3246,0.023012,3290,0.62337,3283,0.072896,3246,0,11.34%,44.82%,1.14%,1.36%,1.14%
794,data/100_Independent0794,4009,0.007321,5307,0.007209,3976,0.010325,3925,0.02315600000000000,3925,0.62195,3925,0.62444,3925,0,2.14%,35.21%,1.30%,0.00%,0.00%
795,data/100_Independent0795,3867,0.007516,4920,0.007057,3575,0.010444,3544,0.02235,3544,0.68855,3544,0.1409130000000000,3544,0,9.11%,38.83%,0.87%,0.00%,0.00%
796,data/100_Independent0796,3281,0.007295,4346,0.007498,3113,0.010887,3041,0.022077,3041,0.62069,3041,0.626131000000000,3041,0,7.89%,42.91%,2.37%,0.00%,0.00%
797,data/100_Independent0797,4430,0.007265,5089,0.007206,3732,0.01076400000000000,3718,0.02270,3718,0.61092,3718,0.090972,3718,0,19.15%,36.87%,0.38%,0.00%,0.00%
798,data/100_Independent0798,3516,0.007113,4619,0.007515000000000000,3542,0.010917,3461,0.022403,3461,0.6176,3461,0.61918,3461,0,1.59%,33.46%,2.34%,0.00%,0.00%
799,data/100_Independent0799,3999,0.007100000000000000,5093,0.007322,3769,0.01058600000000000,3686,0.02255400000000000,3686,0.62876,3686,0.52630,3686,0,8.49%,38.17%,2.25%,0.00%,0.00%
800,data/100_Independent0800,3133,0.007657,4302,0.007231,3141,0.010787,3133,0.023543,3133,0.6169410000000000,3133,0.56624,3133,1,0.00%,37.31%,0.26%,0.00%,0.00%
801,data/100_Independent0801,3541,0.007415,4547,0.007523000000000000,3390,0.010422000000000001,3366,0.022672,3366,0.61418,3366,0.44572,3366,0,5.20%,35.09%,0.71%,0.00%,0.00%
802,data/100_Independent0802,3242,0.007375,4468,0.007544,3135,0.010624,3053,0.021979,3053,0.62227,3053,0.57914,3053,0,6.19%,46.35%,2.69%,0.00%,0.00%
803,data/100_Independent0803,3742,0.00734,5180,0.007133,3737,0.010411,3709,0.022800,3709,0.61391,3709,0.5390610000000000,3709,0,0.89%,39.66%,0.75%,0.00%,0.00%
804,data/100_Independent0804,3481,0.007683000000000000,4652,0.007486000000000000,3393,0.010800,3350,0.022132,3350,0.9429370000000000,3350,0.53395,3350,0,3.91%,38.87%,1.28%,0.00%,0.00%
805,data/100_Independent0805,3536,0.007002000000000000,4610,0.007084,3483,0.010824,3435,0.021993,3435,0.619,3435,0.4515250000000000,3435,0,2.94%,34.21%,1.40%,0.00%,0.00%
806,data/100_Independent0806,3365,0.007483,4423,0.007535000000000000,3356,0.05804600000000000,3351,0.023001,3351,0.5984150000000000,3351,0.52769,3351,0,0.42%,31.99%,0.15%,0.00%,0.00%
807,data/100_Independent0807,3416,0.007295,4712,0.018875,3424,0.011218,3416,0.022568,3416,0.62553,3416,1.31954,3416,1,0.00%,37.94%,0.23%,0.00%,0.00%
808,data/100_Independent0808,3612,0.006978,4982,0.007622000000000000,3654,0.010522,3612,0.02233100000000000,3612,0.6116460000000000,3612,0.53173,3612,1,0.00%,37.93%,1.16%,0.00%,0.00%
809,data/100_Independent0809,2837,0.007456,3815,0.00747,2859,0.010441000000000001,2827,0.022181,2837,0.61076,2837,0.089451,2818,0,0.67%,35.38%,1.45%,0.67%,0.67%
810,data/100_Independent0810,3011,0.007764,3871,0.007206000000000000,3050,0.01105800000000000,3011,0.02213900000000000,3011,0.61961,3011,0.34579,3011,1,0.00%,28.56%,1.30%,0.00%,0.00%
811,data/100_Independent0811,4122,0.007390000000000000,5470,0.007353,4153,0.010579,4122,0.021988,4122,0.6019010000000000,4122,0.59233,4122,1,0.00%,32.70%,0.75%,0.00%,0.00%
812,data/100_Independent0812,3504,0.007360000000000000,4625,0.010904,3277,0.010711,3268,0.02314000000000000,3268,0.71971,3268,0.15996,3268,0,7.22%,41.52%,0.28%,0.00%,0.00%
813,data/100_Independent0813,3882,0.007359,4832,0.007362000000000000,3693,0.010361,3648,0.02249600000000000,3648,0.6007970000000000,3648,0.53710,3648,0,6.41%,32.46%,1.23%,0.00%,0.00%
814,data/100_Independent0814,3580,0.007116,4912,0.0070,3463,0.01587100000000000,3414,0.02213600000000000,3414,0.62216,3414,0.62750,3414,0,4.86%,43.88%,1.44%,0.00%,0.00%
815,data/100_Independent0815,3691,0.011634,5057,0.007299000000000000,3711,0.01040,3665,0.022519,3665,0.62549,3665,0.3188830000000000,3665,0,0.71%,37.98%,1.26%,0.00%,0.00%
816,data/100_Independent0816,3698,0.007043000000000000,4440,0.018105,3503,0.01073600000000000,3462,0.02147,3462,0.61430,3462,0.4791640000000000,3462,0,6.82%,28.25%,1.18%,0.00%,0.00%
817,data/100_Independent0817,2834,0.007398000000000000,3513,0.007419,2681,0.010550,2653,0.02149600000000000,2657,0.62293,2657,0.43077,2628,0,7.84%,33.68%,2.02%,1.10%,1.10%
818,data/100_Independent0818,2784,0.007408,4028,0.007221,2808,0.01044600000000000,2784,0.024096,2784,0.63814,2784,0.3745710000000000,2784,1,0.00%,44.68%,0.86%,0.00%,0.00%
819,data/100_Independent0819,3335,0.007690,4533,0.007425,3349,0.01065900000000000,3335,0.023112,3335,0.61644,3335,0.602978000000000,3335,1,0.00%,35.92%,0.42%,0.00%,0.00%
820,data/100_Independent0820,6783,0.004994000000000000,3696,0.007091,3696,0.009114,3696,0.021179,4151,0.6353680000000000,3696,0.040486,3696,0,83.52%,0.00%,0.00%,12.31%,0.00%
821,data/100_Independent0821,7985,0.00474,4207,0.007348000000000000,4207,0.00878400000000000,4207,0.020396,4788,0.63441,4207,0.03082800000000000,4207,0,89.80%,0.00%,0.00%,13.81%,0.00%
822,data/100_Independent0822,7093,0.005157,4188,0.007171,4188,0.009137,4188,0.019906,4772,0.63679,4188,0.03149300000000000,4188,0,69.36%,0.00%,0.00%,13.94%,0.00%
823,data/100_Independent0823,7532,0.004937,3921,0.006716000000000000,3921,0.009327000000000000,3921,0.020761,4611,0.6243280000000000,3921,0.029412,3921,0,92.09%,0.00%,0.00%,17.60%,0.00%
824,data/100_Independent0824,6947,0.004743,3780,0.007187,3780,0.008905,3780,0.020263,4185,0.6316360000000000,3780,0.031938,3780,0,83.78%,0.00%,0.00%,10.71%,0.00%
825,data/100_Independent0825,6590,0.004925,3583,0.007133,3583,0.009230,3583,0.019367,4141,0.61955,3583,0.03089700000000000,3583,0,83.92%,0.00%,0.00%,15.57%,0.00%
826,data/100_Independent0826,6893,0.00476,3721,0.007246000000000000,3721,0.009307,3721,0.020788,4321,0.6286000000000000,3721,0.030116,3721,0,85.25%,0.00%,0.00%,16.12%,0.00%
827,data/100_Independent0827,7793,0.004599,4084,0.007123000000000000,4084,0.009465,4084,0.02007,4756,0.63225,4084,0.031433,4084,0,90.82%,0.00%,0.00%,16.45%,0.00%
828,data/100_Independent0828,6711,0.004997000000000000,3784,0.006965,3784,0.008757,3784,0.020282,4324,0.62482,3784,0.03004400000000000,3784,0,77.35%,0.00%,0.00%,14.27%,0.00%
829,data/100_Independent0829,6747,0.004602000000000000,3834,0.006911000000000000,3834,0.009420,3834,0.02097500000000000,4083,0.63690,3834,0.030478,3834,0,75.98%,0.00%,0.00%,6.49%,0.00%
830,data/100_Independent0830,5338,0.007428,3401,0.007573,2604,0.010980,2604,0.023845,3196,0.6126010000000000,2604,0.03571200000000000,2604,0,104.99%,30.61%,0.00%,22.73%,0.00%
831,data/100_Independent0831,6307,0.007281,3706,0.007354,2769,0.010714,2769,0.026872,3425,0.61303,2769,0.035720,2769,0,127.77%,33.84%,0.00%,23.69%,0.00%
832,data/100_Independent0832,5590,0.007115,3548,0.007418,2607,0.010312000000000000,2607,0.02268,3059,0.61174,2607,0.03527,2607,0,114.42%,36.10%,0.00%,17.34%,0.00%
833,data/100_Independent0833,4831,0.007326,3242,0.007329,2407,0.010973000000000000,2407,0.022803,2923,0.60497,2407,0.033607,2407,0,100.71%,34.69%,0.00%,21.44%,0.00%
834,data/100_Independent0834,5243,0.00678,3592,0.007336000000000000,2749,0.010853,2749,0.022547,3218,0.59917,2749,0.034419,2749,0,90.72%,30.67%,0.00%,17.06%,0.00%
835,data/100_Independent0835,5867,0.007043,3551,0.007291,2578,0.01070,2578,0.022079,3323,0.60198,2578,0.03390700000000000,2578,0,127.58%,37.74%,0.00%,28.90%,0.00%
836,data/100_Independent0836,5580,0.007557,3381,0.007208,2517,0.01092200000000000,2517,0.022771,3183,0.67117,2517,0.03366,2517,0,121.69%,34.33%,0.00%,26.46%,0.00%
837,data/100_Independent0837,5903,0.007335,3745,0.007377,2760,0.01036400000000000,2760,0.023165,3255,0.61522,2760,0.03528,2760,0,113.88%,35.69%,0.00%,17.93%,0.00%
838,data/100_Independent0838,5586,0.007345,3209,0.007340,2517,0.011114,2517,0.022864,3357,0.60547,2517,0.03441400000000000,2517,0,121.93%,27.49%,0.00%,33.37%,0.00%
839,data/100_Independent0839,5680,0.007413,3631,0.007210,2639,0.010338,2639,0.022450,3448,0.61088,2639,0.032793,2639,0,115.23%,37.59%,0.00%,30.66%,0.00%
840,data/100_Independent0840,4998,0.007146,3688,0.007712,2382,0.010934,2382,0.022421,2382,0.61067,2382,0.03446600000000000,2382,0,109.82%,54.83%,0.00%,0.00%,0.00%
841,data/100_Independent0841,4491,0.007330,3200,0.00730,2040,0.01086100000000000,2015,0.022488,2106,0.6158520000000000,2015,0.44218,1979,0,126.93%,61.70%,3.08%,6.42%,1.82%
842,data/100_Independent0842,4025,0.007436,2929,0.007067,1816,0.011017,1793,0.023074,1903,0.63441,1796,0.41033,1793,0,124.48%,63.36%,1.28%,6.13%,0.17%
843,data/100_Independent0843,4977,0.007460000000000000,3788,0.007384,2530,0.01061,2514,0.021769,2514,0.59626,2530,0.0629320000000000,2514,0,97.97%,50.68%,0.64%,0.00%,0.64%
844,data/100_Independent0844,4809,0.007223000000000000,3865,0.007220,2338,0.010783,2332,0.022473,2332,0.60906,2332,0.3702990000000000,2332,0,106.22%,65.74%,0.26%,0.00%,0.00%
845,data/100_Independent0845,3762,0.007707,3166,0.007377,1998,0.01103500000000000,1919,0.023620,1919,0.61382,1919,0.61019,1919,0,96.04%,64.98%,4.12%,0.00%,0.00%
846,data/100_Independent0846,4428,0.008929,3643,0.007678,2261,0.010631,2229,0.02357400000000000,2229,0.61235,2229,0.59658,2229,0,98.65%,63.44%,1.44%,0.00%,0.00%
847,data/100_Independent0847,4533,0.007266,3497,0.007221,2225,0.010294,2206,0.02292700000000000,2206,0.60934,2206,0.58315,2206,0,105.49%,58.52%,0.86%,0.00%,0.00%
848,data/100_Independent0848,3973,0.007412,3315,0.025412,1948,0.010585,1907,0.02124900000000000,1924,0.5996010000000001,1907,0.20597,1907,0,108.34%,73.83%,2.15%,0.89%,0.00%
849,data/100_Independent0849,5221,0.007083,3868,0.006936,2540,0.010732,2523,0.022792,2523,0.61689,2523,0.60253,2523,0,106.94%,53.31%,0.67%,0.00%,0.00%
850,data/100_Independent0850,3003,0.00752,3019,0.007095000000000000,1936,0.01090,1893,0.022139,1893,0.62546,1893,0.57414,1893,0,58.64%,59.48%,2.27%,0.00%,0.00%
851,data/100_Independent0851,3489,0.007459,3601,0.007145,2239,0.010129,2187,0.020822,2187,0.61784,2187,0.66993,2187,0,59.53%,64.65%,2.38%,0.00%,0.00%
852,data/100_Independent0852,3929,0.007451,3855,0.008319999999999999,2624,0.010406,2619,0.0222,2619,0.60413,2619,0.44333,2619,0,50.02%,47.19%,0.19%,0.00%,0.00%
853,data/100_Independent0853,3057,0.007243,3405,0.007266,2084,0.010140000000000000,2050,0.021449,2050,0.6025330000000000,2050,0.509297000000000,2050,0,49.12%,66.10%,1.66%,0.00%,0.00%
854,data/100_Independent0854,3924,0.007807,4280,0.007661,2621,0.010540,2617,0.022237,2617,0.6872030000000000,2617,0.6578,2617,0,49.94%,63.55%,0.15%,0.00%,0.00%
855,data/100_Independent0855,3027,0.007417000000000000,2802,0.007274,1714,0.010257,1657,0.021149,1672,0.6069,1694,0.17694,1616,0,87.31%,73.39%,6.06%,3.47%,4.83%
856,data/100_Independent0856,3505,0.007025,3758,0.007063,2343,0.014367,2332,0.023855,2332,0.647,2332,0.5345,2332,0,50.30%,61.15%,0.47%,0.00%,0.00%
857,data/100_Independent0857,3678,0.007349,3749,0.007447,2433,0.011557,2387,0.021845,2387,0.6118340000000000,2387,0.53359,2387,0,54.08%,57.06%,1.93%,0.00%,0.00%
858,data/100_Independent0858,3066,0.008713,3062,0.007369,1876,0.011411,1833,0.023699,1833,0.62564,1833,0.57181,1833,0,67.27%,67.05%,2.35%,0.00%,0.00%
859,data/100_Independent0859,3256,0.007355,3439,0.006951,2187,0.010781,2134,0.022388,2134,0.60292,2134,0.68888,2134,0,52.58%,61.15%,2.48%,0.00%,0.00%
860,data/100_Independent0860,2560,0.007261,3616,0.007178,2427,0.010126,2386,0.021710,2386,0.6076,2386,0.49056,2386,0,7.29%,51.55%,1.72%,0.00%,0.00%
861,data/100_Independent0861,2007,0.007204,2927,0.007253,1621,0.010865,1611,0.02281900000000000,1611,0.6229,1611,0.20360,1611,0,24.58%,81.69%,0.62%,0.00%,0.00%
862,data/100_Independent0862,2250,0.007306,3160,0.007639,2094,0.010433000000000000,2039,0.02141800000000000,2039,0.60611,2039,0.60193,2039,0,10.35%,54.98%,2.70%,0.00%,0.00%
863,data/100_Independent0863,2130,0.007038000000000000,3387,0.007497000000000000,1739,0.01111700000000000,1726,0.02291800000000000,1726,0.63065,1726,0.84939,1726,0,23.41%,96.23%,0.75%,0.00%,0.00%
864,data/100_Independent0864,2496,0.00746,3302,0.007221,2153,0.010944,2103,0.023079,2103,0.61713,2103,0.55598,2103,0,18.69%,57.01%,2.38%,0.00%,0.00%
865,data/100_Independent0865,2736,0.007165,3573,0.007339,2287,0.011109,2284,0.02226,2284,0.62090,2284,0.49176,2284,0,19.79%,56.44%,0.13%,0.00%,0.00%
866,data/100_Independent0866,2135,0.007272000000000000,2955,0.007529000000000000,1904,0.01106600000000000,1837,0.021967,1837,0.6130030000000000,1837,0.061325,1837,0,16.22%,60.86%,3.65%,0.00%,0.00%
867,data/100_Independent0867,2133,0.007183,3164,0.006897,1978,0.010230,1966,0.02194600000000000,1966,0.62291,1966,0.5336160000000000,1966,0,8.49%,60.94%,0.61%,0.00%,0.00%
868,data/100_Independent0868,2467,0.007425,3319,0.006965,2105,0.01045200000000000,2074,0.02289500000000000,2074,0.61932,2074,0.60796,2074,0,18.95%,60.03%,1.49%,0.00%,0.00%
869,data/100_Independent0869,2255,0.007752,3487,0.007170,2194,0.010650,2155,0.021117,2155,0.6003280000000000,2155,0.503434000000000,2155,0,4.64%,61.81%,1.81%,0.00%,0.00%
870,data/100_Independent0870,2366,0.006975,3478,0.00704,2269,0.011,2231,0.022055,2231,0.6073900000000000,2231,0.50725,2231,0,6.05%,55.89%,1.70%,0.00%,0.00%
871,data/100_Independent0871,2131,0.007326,3373,0.006900,2138,0.011062,2131,0.02238,2131,0.62017,2131,0.598781000000000,2131,1,0.00%,58.28%,0.33%,0.00%,0.00%
872,data/100_Independent0872,2043,0.007331,3108,0.00755,2061,0.010709,2013,0.02177200000000000,2013,0.61775,2013,0.68154,2013,0,1.49%,54.40%,2.38%,0.00%,0.00%
873,data/100_Independent0873,1953,0.007279,3001,0.008690,1989,0.010367,1953,0.021374,1953,0.6158,1953,0.52283,1953,1,0.00%,53.66%,1.84%,0.00%,0.00%
874,data/100_Independent0874,1494,0.007259,2495,0.00703,1478,0.01075300000000000,1423,0.021896,1423,0.61559,1423,0.48363,1423,0,4.99%,75.33%,3.87%,0.00%,0.00%
875,data/100_Independent0875,2011,0.00733,3444,0.007092,1992,0.01022400000000000,1988,0.021804,1988,0.60585,1988,0.610984000000000,1988,0,1.16%,73.24%,0.20%,0.00%,0.00%
876,data/100_Independent0876,2291,0.007274000000000000,3442,0.007230000000000000,2348,0.010372,2282,0.021585,2282,0.62880,2282,0.4769710000000000,2282,0,0.39%,50.83%,2.89%,0.00%,0.00%
877,data/100_Independent0877,1189,0.007279,2263,0.007171,1218,0.010890,1189,0.02210600000000000,1189,0.60798,1189,0.49790,1189,1,0.00%,90.33%,2.44%,0.00%,0.00%
878,data/100_Independent0878,2432,0.007192,3737,0.007372000000000000,2405,0.010687,2349,0.023214,2349,0.6034110000000000,2349,0.6114,2349,0,3.53%,59.09%,2.38%,0.00%,0.00%
879,data/100_Independent0879,2130,0.007145,3498,0.007069000000000000,2169,0.01063500000000000,2107,0.02087200000000000,2107,0.61766,2107,0.61982,2107,0,1.09%,66.02%,2.94%,0.00%,0.00%
880,data/100_Independent0880,5912,0.005130,2718,0.007391,2718,0.009224000000000000,2718,0.020137,3362,0.63217,2718,0.031578,2718,0,117.51%,0.00%,0.00%,23.69%,0.00%
881,data/100_Independent0881,5723,0.005169000000000000,2551,0.007180000000000000,2551,0.009368,2551,0.021000,3126,0.63900,2551,0.030980,2551,0,124.34%,0.00%,0.00%,22.54%,0.00%
882,data/100_Independent0882,5696,0.004846,2471,0.007521,2471,0.009050,2471,0.01935300000000000,3162,0.6236890000000000,2471,0.03045800000000000,2471,0,130.51%,0.00%,0.00%,27.96%,0.00%
883,data/100_Independent0883,4991,0.005056,2173,0.007236,2173,0.008833,2173,0.02092200000000000,2789,0.62283,2173,0.02953300000000000,2173,0,129.68%,0.00%,0.00%,28.35%,0.00%
884,data/100_Independent0884,5831,0.00469,2543,0.007109,2543,0.009110,2543,0.020360,3066,0.6346560000000000,2543,0.03128200000000000,2543,0,129.30%,0.00%,0.00%,20.57%,0.00%
885,data/100_Independent0885,5969,0.004787,2615,0.007214,2615,0.00941,2615,0.020654,3298,0.6187020000000000,2615,0.030684,2615,0,128.26%,0.00%,0.00%,26.12%,0.00%
886,data/100_Independent0886,5495,0.004560,2562,0.007047000000000000,2562,0.009240,2562,0.019373,3511,0.62455,2562,0.029841,2562,0,114.48%,0.00%,0.00%,37.04%,0.00%
887,data/100_Independent0887,4879,0.004951000000000000,2390,0.007625,2390,0.009100,2390,0.020955,2820,0.63758,2390,0.03055800000000000,2390,0,104.14%,0.00%,0.00%,17.99%,0.00%
888,data/100_Independent0888,5422,0.004797,2610,0.007186,2610,0.009567000000000001,2610,0.02050600000000000,3246,0.6320,2610,0.030361,2610,0,107.74%,0.00%,0.00%,24.37%,0.00%
889,data/100_Independent0889,6612,0.004773000000000000,2727,0.007141,2727,0.009545,2727,0.020553,3668,0.6554430000000000,2727,0.031569,2727,0,142.46%,0.00%,0.00%,34.51%,0.00%
890,data/100_Independent0890,4743,0.007786000000000000,2614,0.007356,1453,0.01054200000000000,1453,0.022400,2036,0.61164,1453,0.03429,1453,0,226.43%,79.90%,0.00%,40.12%,0.00%
891,data/100_Independent0891,3745,0.007149000000000000,2052,0.007772,1180,0.010803,1180,0.024969,1734,1.53809,1180,0.03486800000000000,1180,0,217.37%,73.90%,0.00%,46.95%,0.00%
892,data/100_Independent0892,5142,0.007580,2577,0.007153000000000000,1335,0.010661,1333,0.021679,2301,0.6024370000000000,1333,0.0887100000000000,1333,0,285.75%,93.32%,0.15%,72.62%,0.00%
893,data/100_Independent0893,4842,0.007614000000000000,2451,0.007496,1320,0.010384,1320,0.021603,1828,0.5960,1320,0.03441700000000000,1320,0,266.82%,85.68%,0.00%,38.48%,0.00%
894,data/100_Independent0894,4309,0.00792,2348,0.007595,1336,0.010490,1336,0.021775,1617,0.58990,1336,0.03322100000000000,1336,0,222.53%,75.75%,0.00%,21.03%,0.00%
895,data/100_Independent0895,4911,0.007388,2107,0.007321,1398,0.010123000000000000,1398,0.021758,2387,0.5962450000000000,1398,0.031578,1398,0,251.29%,50.72%,0.00%,70.74%,0.00%
896,data/100_Independent0896,4499,0.007043,2470,0.007198,1520,0.010167,1520,0.021085,2236,0.61225,1520,0.03166600000000000,1520,0,195.99%,62.50%,0.00%,47.11%,0.00%
897,data/100_Independent0897,4514,0.007425,2129,0.007439000000000000,1264,0.010629,1264,0.022252,2253,0.59603,1264,0.033950,1264,0,257.12%,68.43%,0.00%,78.24%,0.00%
898,data/100_Independent0898,4559,0.007246,2401,0.007262000000000000,1509,0.01024400000000000,1509,0.022213,1933,0.65027,1509,0.034431,1509,0,202.12%,59.11%,0.00%,28.10%,0.00%
899,data/100_Independent0899,4223,0.007448000000000000,2242,0.007456,1395,0.01176000000000000,1385,0.02247,1669,0.5951460000000000,1395,0.0662800000000000,1386,0,204.69%,61.76%,0.65%,20.42%,0.65%
900,data/100_Independent0900,3275,0.007105000000000000,2080,0.007041,842,0.00987600000000000,800,0.02354,978,0.61209,800,0.34306,800,0,309.38%,160.00%,5.25%,22.25%,0.00%
901,data/100_Independent0901,3685,0.007153,2760,0.007337,1369,0.011284,1288,0.022722,1288,0.6555,1288,0.58584,1288,0,186.10%,114.29%,6.29%,0.00%,0.00%
902,data/100_Independent0902,3545,0.007700,1956,0.007495,936,0.01085600000000000,932,0.022408,932,0.61745,932,0.39715,932,0,280.36%,109.87%,0.43%,0.00%,0.00%
903,data/100_Independent0903,2845,0.007281,1925,0.007244,736,0.01137,709,0.02285500000000000,753,0.61911,709,0.49541,709,0,301.27%,171.51%,3.81%,6.21%,0.00%
904,data/100_Independent0904,3243,0.007657,2274,0.007510,821,0.010815,763,0.02242,967,0.6112,763,0.65830,763,0,325.03%,198.03%,7.60%,26.74%,0.00%
905,data/100_Independent0905,3692,0.007661,2461,0.007615,1306,0.010388,1290,0.023508,1440,0.61339,1290,0.2465270000000000,1290,0,186.20%,90.78%,1.24%,11.63%,0.00%
906,data/100_Independent0906,3874,0.007739,2660,0.007244,1305,0.010771,1248,0.022713,1248,0.61070,1248,0.14010,1248,0,210.42%,113.14%,4.57%,0.00%,0.00%
907,data/100_Independent0907,3333,0.007272,2299,0.007445000000000000,942,0.01053300000000000,939,0.023003,939,0.61261,942,0.065385000000000,939,0,254.95%,144.83%,0.32%,0.00%,0.32%
908,data/100_Independent0908,3378,0.00736,2245,0.007363,1043,0.01063900000000000,1007,0.02243400000000000,1007,0.61317,1007,0.35848,1007,0,235.45%,122.94%,3.57%,0.00%,0.00%
909,data/100_Independent0909,3459,0.00738,2325,0.007404,1085,0.010352,1076,0.022020,1076,0.64283,1076,0.3972510000000000,1035,0,234.20%,124.64%,4.83%,3.96%,3.96%
910,data/100_Independent0910,1826,0.007828999999999999,1558,0.007425000000000000,571,0.010207,556,0.023042,556,0.61540,556,0.2287700000000000,556,0,228.42%,180.22%,2.70%,0.00%,0.00%
